spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1134,1,0,0,g,11709,1650,Energy value in kJ (protein = N x 6.25),perfect,green,>=,1320,AND,<=,1980,,,
1134,1,0,0,g,11710,391,Energy value in kcal (protein = N x 6.25),perfect,green,>=,312.8,AND,<=,469.2,,,
1134,1,0,0,g,5239,5.6,"Fat, Total",perfect,green,>=,4.1,AND,<=,7.1,,,
1134,1,0,0,g,5444,1,"Fatty acid, saturated",perfect,green,>=,0.2,AND,<=,1.8,,,
1134,1,0,0,g,5244,8,Carbohydrates*,perfect,green,>=,6,AND,<=,10,,,
1134,1,0,0,g,5245,2.4,Sugar,perfect,green,>=,0.4,AND,<=,4.4,,,
1134,1,0,0,g,5252,5.9,fibers,perfect,green,>=,3.9,AND,<=,7.9,,,
1134,1,0,0,g,11423,74,"Protein, N x 6.25",perfect,green,>=,66,AND,<=,82,,,
1134,1,0,0,g,11440,1.6,Salt from sodium,perfect,green,>=,1.28,AND,<=,1.92,,,
1134,1,0,0,,5299,,Sodium_10873,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5240,,Fatty acid*,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5246,,"Sugar, total",perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5247,,Fructose,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5248,,Glucose,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5249,,Sucrose,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5250,,Maltose,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5251,,Lactose,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5445,,"Fatty acid, monounsaturated",perfect,green,!=,"""""",,,,,,
1134,1,0,0,,5446,,"Fatty acid, polyunsaturated",perfect,green,!=,"""""",,,,,,
1134,1,0,0,,11249,,Ash,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,11377,,Air humidity,perfect,green,!=,"""""",,,,,,
1134,1,0,0,,12016,,moisture,perfect,green,!=,"""""",,,,,,
