spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1136,1,0,0,g,11709,1686,Energy value in kJ (protein = N x 6.25),not OK,red,<,1348.8,OR,>,2023.2,,,
1136,1,0,0,g,11710,399,Energy value in kcal (protein = N x 6.25),not OK,red,<,319.2,OR,>,478.8,,,
1136,1,0,0,g,5244,4.8,Carbohydrates*,not OK,red,<,2.8,OR,>,6.8,,,
1136,1,0,0,g,5252,3.7,fibers,not OK,red,<,1.7,OR,>,5.7,,,
1136,1,0,0,g,5239,5.8,"Fat, Total",not OK,red,<,3.8,OR,>,7.8,,,
1136,1,0,0,g,5245,0.4,Sugar,not OK,red,<,0,OR,>,2.4,,,
1136,1,0,0,g,11423,80,"Protein, N x 6.25",not OK,red,<,72,OR,>,88,,,
1136,1,0,0,g,11440,1.71,Salt from sodium,not OK,red,<,1.368,OR,>,2.052,,,
1136,1,0,0,,5299,,Sodium_10873,,,,,,,,,,
1136,1,0,0,,5240,,Fatty acid*,,,,,,,,,,
1136,1,0,0,,5246,,"Sugar, total",,,,,,,,,,
1136,1,0,0,,5247,,Fructose,,,,,,,,,,
1136,1,0,0,,5248,,Glucose,,,,,,,,,,
1136,1,0,0,,5249,,Sucrose,,,,,,,,,,
1136,1,0,0,,5250,,Maltose,,,,,,,,,,
1136,1,0,0,,5251,,Lactose,,,,,,,,,,
1136,1,0,0,,5444,,"Fatty acid, saturated",,,,,,,,,,
1136,1,0,0,,5445,,"Fatty acid, monounsaturated",,,,,,,,,,
1136,1,0,0,,5446,,"Fatty acid, polyunsaturated",,,,,,,,,,
1136,1,0,0,,11249,,Ash,,,,,,,,,,
1136,1,0,0,,11377,,Air humidity,,,,,,,,,,
1136,1,0,0,,12016,,moisture,,,,,,,,,,
