spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,param_package,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1205,1,0,0,mg/kg,10585,0.01,Butamifos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10601,0.01,Captan,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10602,0.01,Chlorpyrifos-ethyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10604,0.01,Chlorpyrifos-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10613,0.01,Chloride ion,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10622,0.01,Chlorantraniliprole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10626,0.01,Clethodim sulfone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10642,0.01,Coumaphos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10643,0.01,Dial,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10645,0.01,Crotoxyphos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10657,0.01,Dichlorobenzamide,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10678,0.01,Didecyldimethylammonium chloride - C8,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10679,0.01,Cyromazine,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10682,0.01,"DDD-p,p",GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10683,0.01,Diethofencarb,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10690,0.01,Difenoconazole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10700,0.01,Diflufenican,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10705,0.01,"Endrin, Keto",GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10711,0.01,Ethalfluralin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10718,0.01,"Dimethylphenylmethylformamidine, 2,4",GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10740,0.01,Diphenamide,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10742,0.01,Diphenylamine,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10743,0.01,Fenamidone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10744,0.01,Dipropetry,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10746,0.01,Disulfoton,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10747,0.01,Fenamiphos sulfone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10748,0.01,Disulfoton sulfone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10759,0.01,Fenchlorphos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10760,0.01,EPN,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10761,0.01,EPTC,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10774,0.01,Fenobucarb,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10791,0.01,Fenpyroximate,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10792,0.01,Flupyradifurone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10795,0.01,Flurenol butyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10819,0.01,Fipronil sulfone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10825,0.01,Formothion,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10830,0.01,Fluazinam,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10831,0.01,Furalaxyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10832,0.01,Fluazuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10842,0.01,Flufenacet oxalate,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10854,0.01,Heptachlor,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10855,0.01,Isofenphos-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10856,0.01,Isofetamide,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10858,0.01,Isoprocarb,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10865,0.01,Isopyrazam,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10866,0.01,Isoxaben,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10892,0.01,Linuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10895,0.01,MGK-264,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10897,0.01,Iprobenphos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10898,0.01,Malaoxon,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10901,0.01,Mandestrobin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10908,0.01,Mefenpyr diethyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10915,0.01,Isodrin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10922,0.01,Monuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10924,0.01,Morphothion,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10925,0.01,Metaflumi zone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10931,0.01,Metazachlor,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10950,0.01,Octachlorostyrene,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10955,0.01,Methoxychlorine,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10956,0.01,Oxadiazone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10960,0.01,Metobromuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10961,0.01,Oxathiapiproline,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10962,0.01,Metolachlor/S-metolachlor,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10965,0.01,Oxydemeton-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10966,0.01,Metosulam,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10969,0.01,Metrafenone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10972,0.01,Paraoxone ethyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10973,0.01,Metsulfuron-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10974,0.01,Mevinphos,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10975,0.01,Paraoxon-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10980,0.01,Parathion-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10990,0.01,Pencycuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10992,0.01,Pencycuron-PB-amine,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10994,0.01,Pendimethalin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10997,0.01,Prallethrin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10998,0.01,Pentachloroaniline,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11000,0.01,Pretilachlor,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11014,0.01,Pethoxamide,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11020,0.01,Phenothrin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11022,0.01,Phenthoate,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11030,0.01,Propiconazole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11033,0.01,Phorate sulfone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11038,0.01,"Propoxycarbazone, 2-hydroxy",GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11049,0.01,Picoxystrobin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11052,0.01,Prothoat,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11053,0.01,Pydiflumetofen,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11059,0.01,Pyflubumide,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11060,0.01,"Pyflubumide, -des(2-methyl-1oxopropyl)",GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11062,0.01,Pymetrozine,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11074,0.01,Spirodiclofen,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11105,0.01,Quizalofop-P-Tefuryl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11117,0.01,Tefluthrin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11134,0.01,Tetraconazole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11135,0.01,Trichloronate,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11136,0.01,Tetradifone,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11138,0.01,Tridemorph,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11144,0.01,Trifloxysulfuron,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11145,0.01,Thiabendazole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11146,0.01,Triflumizole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11147,0.01,Thiacloprid,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11152,0.01,Triforin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11160,0.01,Uniconazole,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11164,0.01,Thiophanate-methyl,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11165,0.01,Vinclozolin,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,11177,0.01,Triazamate,GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921; GBA_other_pesticides_8703,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10506,0.01,4-Bromophenylurea,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10507,0.01,Benfluralin,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10516,0.01,Acibenzolar-S-Methyl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10517,0.01,Bensulfuron-methyl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10519,0.01,Benthiavalicarb isopropyl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10536,0.01,Amidosulfuron,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10567,0.01,Bromophos-ethyl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10586,0.01,Butocarboxim,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10587,0.01,Chlorfenvinphos,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10588,0.01,Butoxycarboxim,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10589,0.01,Chlorfluazuron,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10592,0.01,Buturon,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10593,0.01,"Chloridazon, desphenyl-",GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10594,0.01,Butylate,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10595,0.01,Chlormephos,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10603,0.01,Carbaryl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10605,0.01,Carbendazim,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10606,0.01,Chlorosulfuron,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10609,0.01,"Carbofuran, 3-hydroxy-",GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10611,0.01,Carbophenothione ethyl,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10616,0.01,Carbosulfan,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10621,0.01,Chromafenocide,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10644,0.01,Criminologist,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10646,0.01,Diazinon,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
1205,1,0,0,mg/kg,10655,0.01,Dichlofluanid,GBA_other_pesticides_8703; GBA_Herbs_spices_pesticide_package_8098; GBA_pesticides_dried_fruits_package_9921,perfect,green,<=,0.01,,,,,,
