spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1138,1,0,0,g,11709,1690,Energy value in kJ (protein = N x 6.25),perfect,green,>=,1352,AND,<=,2028,,,
1138,1,0,0,g,11710,400,Energy value in kcal (protein = N x 6.25),perfect,green,>=,320,AND,<=,480,,,
1138,1,0,0,g,5239,6.1,"Fat, Total",perfect,green,>=,4.6,AND,<=,7.6,,,
1138,1,0,0,g,5444,1.4,"Fatty acid, saturated",perfect,green,>=,0.6,AND,<=,2.2,,,
1138,1,0,0,g,5244,8.9,Carbohydrates*,perfect,green,>=,6.9,AND,<=,10.9,,,
1138,1,0,0,g,5245,2.3,Sugar,perfect,green,>=,0.3,AND,<=,4.3,,,
1138,1,0,0,g,5252,4.3,fibers,perfect,green,>=,2.3,AND,<=,6.3,,,
1138,1,0,0,g,11423,75.2,"Protein, N x 6.25",perfect,green,>=,67.2,AND,<=,83.2,,,
1138,1,0,0,g,11440,1.6,Salt from sodium,perfect,green,>=,1.28,AND,<=,1.92,,,
1138,1,0,0,,5299,,Sodium_10873,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5240,,Fatty acid*,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5246,,"Sugar, total",perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5247,,Fructose,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5248,,Glucose,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5249,,Sucrose,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5250,,Maltose,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5251,,Lactose,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5445,,"Fatty acid, monounsaturated",perfect,green,!=,"""""",,,,,,
1138,1,0,0,,5446,,"Fatty acid, polyunsaturated",perfect,green,!=,"""""",,,,,,
1138,1,0,0,,11249,,Ash,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,11377,,Air humidity,perfect,green,!=,"""""",,,,,,
1138,1,0,0,,12016,,moisture,perfect,green,!=,"""""",,,,,,
