spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1134,1,0,0,g,11709,1650,Energy value in kJ (protein = N x 6.25),not OK,red,<,1320,OR,>,1980,,,
1134,1,0,0,g,11710,391,Energy value in kcal (protein = N x 6.25),not OK,red,<,312.8,OR,>,469.2,,,
1134,1,0,0,g,5239,5.6,"Fat, Total",not OK,red,<,4.1,OR,>,7.1,,,
1134,1,0,0,g,5444,1,"Fatty acid, saturated",not OK,red,<,0.2,OR,>,1.8,,,
1134,1,0,0,g,5244,8,Carbohydrates*,not OK,red,<,6,OR,>,10,,,
1134,1,0,0,g,5245,2.4,Sugar,not OK,red,<,0.4,OR,>,4.4,,,
1134,1,0,0,g,5252,5.9,fibers,not OK,red,<,3.9,OR,>,7.9,,,
1134,1,0,0,g,11423,74,"Protein, N x 6.25",not OK,red,<,66,OR,>,82,,,
1134,1,0,0,g,11440,1.6,Salt from sodium,not OK,red,<,1.28,OR,>,1.92,,,
1134,1,0,0,,5299,,Sodium_10873,,,,,,,,,,
1134,1,0,0,,5240,,Fatty acid*,,,,,,,,,,
1134,1,0,0,,5246,,"Sugar, total",,,,,,,,,,
1134,1,0,0,,5247,,Fructose,,,,,,,,,,
1134,1,0,0,,5248,,Glucose,,,,,,,,,,
1134,1,0,0,,5249,,Sucrose,,,,,,,,,,
1134,1,0,0,,5250,,Maltose,,,,,,,,,,
1134,1,0,0,,5251,,Lactose,,,,,,,,,,
1134,1,0,0,,5445,,"Fatty acid, monounsaturated",,,,,,,,,,
1134,1,0,0,,5446,,"Fatty acid, polyunsaturated",,,,,,,,,,
1134,1,0,0,,11249,,Ash,,,,,,,,,,
1134,1,0,0,,11377,,Air humidity,,,,,,,,,,
1134,1,0,0,,12016,,moisture,,,,,,,,,,
