spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
1137,1,0,0,g,11709,1668,Energy value in kJ (protein = N x 6.25),perfect,green,>=,1334.4,AND,<=,2001.6,,,
1137,1,0,0,g,11710,395,Energy value in kcal (protein = N x 6.25),perfect,green,>=,316,AND,<=,474,,,
1137,1,0,0,g,5244,10.7,Carbohydrates*,perfect,green,>=,8.56,AND,<=,12.84,,,
1137,1,0,0,g,5252,6.2,fibers,perfect,green,>=,4.2,AND,<=,8.2,,,
1137,1,0,0,g,5239,6.3,"Fat, Total",perfect,green,>=,4.8,AND,<=,7.8,,,
1137,1,0,0,g,5245,5,Sugar,perfect,green,>=,3,AND,<=,7,,,
1137,1,0,0,g,11423,70.8,"Protein, N x 6.25",perfect,green,>=,62.8,AND,<=,78.8,,,
1137,1,0,0,g,11440,1.5,Salt from sodium,perfect,green,>=,1.2,AND,<=,1.8,,,
1137,1,0,0,,5299,,Sodium_10873,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5240,,Fatty acid*,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5246,,"Sugar, total",perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5247,,Fructose,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5248,,Glucose,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5249,,Sucrose,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5250,,Maltose,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5251,,Lactose,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5444,,"Fatty acid, saturated",perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5445,,"Fatty acid, monounsaturated",perfect,green,!=,"""""",,,,,,
1137,1,0,0,,5446,,"Fatty acid, polyunsaturated",perfect,green,!=,"""""",,,,,,
1137,1,0,0,,11249,,Ash,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,11377,,Air humidity,perfect,green,!=,"""""",,,,,,
1137,1,0,0,,12016,,moisture,perfect,green,!=,"""""",,,,,,
